Timestamp,Temp 1,Temp 2,Temp 3,Temp 4,Temp 5,Temp 6,Temp 7,Temp 8,Temp 9,Temp 10,Temp 11,Temp 12,Temp 13,Temp 14,Temp 15,Temp 16,Temp 17,Temp 18,Temp 19,Temp 20,Temp 21,Temp 22,Temp 23,Temp 24,Temp 25,Temp 26,Temp 27,Temp 28,Temp 29,Temp 30,Temp 31,Temp 32,Temp 33,Temp 34,Temp 35,Temp 36,Temp 37,Temp 38,Temp 39,Temp 40,Temp 41,Temp 42,Temp 43,Temp 44,Temp 45,Temp 46,Temp 47,Temp 48,Temp 49,Temp 50,Temp 51,Temp 52,Temp 53,Temp 54,Temp 55,Temp 56,Temp 57,Temp 58,Temp 59,Temp 60,Temp 61,Temp 62,Temp 63,Temp 64,Temp 65,Temp 66,Temp 67,Temp 68,Temp 69,Temp 70,Temp 71,Temp 72,Temp 73,Temp 74,Temp 75,Temp 76,Temp 77,Temp 78,Temp 79,Temp 80,Temp 81,Temp 82,Temp 83,Temp 84,Temp 85,Temp 86,Temp 87,Temp 88,Temp 89,Temp 90,Temp 91,Temp 92,Temp 93,Temp 94,Temp 95,Temp 96,Temp 97,Temp 98,Temp 99,Temp 100,Sd 1,Sd 2,Sd 3,Sd 4,Sd 5,Sd 6,Sd 7,Sd 8,Sd 9,Sd 10,Sd 11,Sd 12,Sd 13,Sd 14,Sd 15,Sd 16,Sd 17,Sd 18,Sd 19,Sd 20,Sd 21,Sd 22,Sd 23,Sd 24,Sd 25,Sd 26,Sd 27,Sd 28,Sd 29,Sd 30,Sd 31,Sd 32,Sd 33,Sd 34,Sd 35,Sd 36,Sd 37,Sd 38,Sd 39,Sd 40,Sd 41,Sd 42,Sd 43,Sd 44,Sd 45,Sd 46,Sd 47,Sd 48,Sd 49,Sd 50,Sd 51,Sd 52,Sd 53,Sd 54,Sd 55,Sd 56,Sd 57,Sd 58,Sd 59,Sd 60,Sd 61,Sd 62,Sd 63,Sd 64,Sd 65,Sd 66,Sd 67,Sd 68,Sd 69,Sd 70,Sd 71,Sd 72,Sd 73,Sd 74,Sd 75,Sd 76,Sd 77,Sd 78,Sd 79,Sd 80,Sd 81,Sd 82,Sd 83,Sd 84,Sd 85,Sd 86,Sd 87,Sd 88,Sd 89,Sd 90,Sd 91,Sd 92,Sd 93,Sd 94,Sd 95,Sd 96,Sd 97,Sd 98,Sd 99,Sd 100
2014-11-16 22:48:18.807000,248.1,248.0,248.55,248.7,248.5,249.7,248.75,248.3,249.95,249.45,249.7,248.9,248.45,249.7,248.3,249.15,248.5,249.85,249.95,249.8,248.8,248.75,248.0,248.25,248.85,249.3,249.7,248.55,248.7,248.05,249.6,249.8,248.45,249.4,249.95,249.1,248.25,249.25,249.05,249.6,248.5,249.65,249.75,249.1,248.8,248.15,248.25,249.7,249.25,249.6,249.3,249.65,248.25,248.55,249.85,249.9,248.95,249.4,249.95,249.35,249.4,248.3,249.95,249.55,249.95,249.2,248.9,248.8,248.25,248.8,249.95,248.3,249.65,249.0,249.8,249.4,249.7,248.5,248.6,249.0,249.35,249.85,248.4,249.55,249.2,249.8,249.1,249.05,249.85,249.4,249.2,248.6,249.4,248.9,248.9,248.3,248.65,249.45,249.1,248.8,17.99,17.84,19.51,14.68,13.46,14.17,5.56,7.08,24.87,18.06,8.0,19.27,10.14,12.42,0.88,17.4,21.29,1.75,24.89,1.84,1.36,11.42,4.04,9.3,16.15,8.63,14.1,14.52,19.31,8.78,17.24,12.92,23.81,18.21,8.97,12.21,3.07,20.32,6.71,5.67,2.05,10.26,11.15,5.49,5.47,4.7,3.26,7.82,10.05,13.32,5.67,10.64,8.47,9.76,20.76,3.84,6.61,20.8,23.73,9.83,12.06,4.92,13.15,20.4,12.46,9.52,4.0,16.23,8.22,13.09,0.91,3.65,20.01,11.86,0.24,20.76,23.62,21.05,20.71,6.89,16.72,0.4,3.37,0.94,21.7,6.11,14.32,19.68,8.72,4.08,2.13,5.29,13.1,1.36,15.83,4.98,9.3,1.76,22.96,18.35
2014-11-16 22:48:18.807000,260.8,255.2,279.6,270.5,260.1,264.6,290.8,261.4,256.3,288.2,249.9,292.8,281.5,278.3,290.6,293.2,285.1,286.3,275.7,258.1,261.6,272.3,261.1,294.7,265.4,262.5,293.0,293.6,289.8,279.6,249.2,265.8,253.5,267.0,291.8,282.8,253.9,263.2,292.7,284.2,281.3,260.9,262.4,282.6,274.5,285.7,267.5,258.6,282.5,248.1,251.6,282.2,277.7,294.8,272.6,251.0,285.0,250.0,275.7,250.3,264.3,251.7,268.1,267.7,282.8,291.0,263.4,260.6,290.4,256.7,266.2,265.2,250.8,273.5,266.8,269.2,273.9,266.6,267.2,276.5,287.7,268.8,258.5,250.1,291.6,273.6,293.9,285.6,260.2,282.3,275.0,288.7,264.4,286.2,265.1,259.1,294.5,259.1,257.9,282.2,79.0,78.0,51.0,66.0,66.0,66.0,80.0,49.0,70.0,69.0,50.0,79.0,74.0,52.0,83.0,87.0,88.0,71.0,81.0,75.0,41.0,78.0,54.0,51.0,61.0,57.0,72.0,48.0,88.0,42.0,50.0,45.0,62.0,84.0,51.0,41.0,85.0,70.0,45.0,73.0,68.0,70.0,68.0,83.0,82.0,79.0,49.0,49.0,74.0,88.0,57.0,78.0,80.0,40.0,57.0,80.0,82.0,82.0,66.0,63.0,63.0,59.0,88.0,66.0,69.0,59.0,41.0,46.0,57.0,75.0,41.0,51.0,77.0,87.0,64.0,56.0,88.0,41.0,68.0,88.0,84.0,69.0,67.0,53.0,75.0,50.0,56.0,72.0,80.0,87.0,46.0,68.0,82.0,89.0,85.0,40.0,42.0,56.0,59.0,73.0
2014-11-16 22:48:18.807000,292.8,291.45,292.55,291.5,291.75,294.05,293.1,293.8,293.35,291.7,292.3,294.25,293.35,292.2,292.7,292.45,293.8,294.25,291.05,291.6,293.0,291.85,294.65,291.4,293.35,293.85,291.2,294.45,294.25,292.2,292.25,294.75,291.4,293.05,294.7,294.3,293.15,291.2,292.35,293.55,292.5,291.3,294.0,292.15,293.6,292.55,294.35,294.15,294.2,294.75,292.45,292.65,293.6,294.0,294.15,294.75,293.75,293.35,294.05,292.8,292.95,293.75,292.45,294.6,293.8,293.2,293.1,293.9,292.35,293.65,292.75,293.35,294.4,292.3,291.6,294.8,292.65,294.95,293.9,293.55,293.7,292.6,293.05,291.25,293.2,293.15,292.35,294.1,291.45,293.45,294.85,293.4,293.05,291.8,292.45,291.25,291.1,292.2,294.3,292.2,35.81,26.2,3.16,5.74,6.34,33.34,8.84,26.8,38.68,6.59,8.9,27.78,18.7,29.1,4.3,28.89,16.35,22.4,26.73,23.46,2.53,3.96,29.16,6.36,24.54,33.22,39.88,4.27,35.28,31.11,29.95,38.82,20.16,31.27,12.06,3.63,35.39,14.06,22.68,26.78,25.63,11.21,25.58,8.53,34.62,37.27,10.11,23.69,26.74,6.53,37.61,25.19,12.09,20.62,35.54,8.72,17.34,19.43,4.48,31.42,38.12,28.99,16.49,37.47,2.77,37.04,15.94,24.5,14.81,26.08,10.77,38.9,7.43,22.47,4.79,30.1,1.1,0.86,10.43,11.39,28.02,9.24,4.05,29.46,38.85,26.97,13.71,25.59,39.06,30.81,30.3,17.39,25.84,21.03,34.6,15.26,4.79,17.44,6.53,7.98
2014-11-16 22:48:18.807000,291.6,293.7,291.5,294.5,293.0,294.1,293.65,292.1,291.2,292.5,293.9,293.45,294.3,293.0,293.4,292.55,291.15,292.25,293.85,293.2,294.3,293.95,291.0,292.85,291.65,293.05,293.2,294.9,294.05,291.75,292.5,293.6,292.55,293.85,292.4,291.8,292.25,291.95,292.95,293.75,292.4,292.9,293.05,294.7,292.9,291.15,292.25,292.05,293.2,291.1,294.15,294.7,292.95,292.9,294.55,293.5,293.0,291.35,293.8,292.9,291.9,294.7,294.0,294.5,294.8,292.6,293.25,293.65,294.15,292.95,293.1,294.2,292.8,292.25,292.9,294.65,292.1,291.55,291.1,292.9,291.25,291.2,292.0,294.75,294.2,292.3,291.9,294.0,292.7,294.95,291.2,292.5,294.0,293.3,292.3,292.1,291.9,294.6,294.55,294.75,37.87,15.4,37.65,23.92,33.3,27.49,29.44,1.32,5.16,28.87,35.4,11.83,13.56,14.97,22.1,26.0,18.05,12.97,35.48,27.73,4.55,18.23,33.39,7.51,30.71,30.5,26.36,37.44,28.19,33.16,17.06,15.81,7.21,15.64,39.75,21.41,23.21,35.88,18.48,28.99,19.25,33.67,37.45,31.78,8.37,21.66,16.06,31.17,23.15,19.16,27.81,1.75,38.63,17.43,8.71,4.15,38.21,32.47,38.13,17.7,23.0,1.26,28.31,11.76,37.1,33.05,5.35,3.75,21.76,12.24,31.24,6.18,17.79,22.89,10.63,38.81,29.58,28.78,39.13,12.55,8.08,1.17,8.4,38.97,18.45,28.07,27.87,24.51,0.5,31.96,28.31,26.63,10.76,2.24,20.22,23.69,34.26,36.9,13.8,5.17
2014-11-16 22:48:18.807000,291.0,292.75,294.85,293.8,292.35,292.55,291.55,291.6,294.15,294.0,291.2,291.9,293.45,292.45,292.4,292.1,292.9,293.65,291.95,294.4,292.15,292.05,293.35,291.1,291.2,292.85,293.6,291.85,291.65,294.25,291.4,292.45,293.8,293.6,294.6,293.8,291.1,292.85,293.2,293.5,294.9,294.05,293.85,291.8,291.65,292.25,291.1,291.7,292.5,293.95,293.1,292.95,293.7,293.3,293.85,292.3,292.75,292.4,292.4,292.55,294.4,291.55,294.65,294.3,294.15,292.5,293.4,293.5,294.65,293.5,291.75,294.95,293.95,291.55,293.55,294.3,291.9,294.6,293.35,293.4,292.75,292.15,294.95,294.95,291.65,294.65,293.45,294.3,294.1,292.65,294.25,294.05,293.8,292.45,294.85,294.8,293.15,293.25,293.05,294.85,25.8,17.31,23.81,21.22,4.35,28.42,13.25,8.79,23.42,11.38,2.53,4.75,21.0,0.09,28.68,24.18,4.28,18.95,23.9,31.36,27.06,21.58,16.43,10.02,13.47,14.99,7.6,31.34,11.2,15.85,19.86,21.95,28.49,24.69,38.42,27.68,11.85,11.56,21.84,15.76,5.68,28.5,11.87,24.75,28.87,31.25,37.6,7.29,10.88,21.81,11.83,36.61,35.13,7.07,33.62,26.61,39.29,14.29,5.15,6.96,17.65,7.25,6.96,28.7,13.59,31.69,21.7,27.1,29.92,38.51,20.97,4.52,14.86,38.6,10.06,30.96,34.59,27.91,21.74,5.05,37.68,15.14,36.74,39.07,23.97,13.96,35.5,12.09,11.09,17.53,39.51,6.21,33.55,21.29,38.4,25.34,8.55,5.0,29.59,11.77
2014-11-16 22:48:18.807000,292.7,291.55,294.15,292.2,293.35,294.4,293.8,292.85,291.45,294.15,292.35,292.45,293.2,291.95,292.6,291.05,292.8,291.25,291.4,291.1,292.8,293.05,294.25,293.1,291.3,293.4,293.95,291.4,291.5,291.1,293.0,294.45,291.6,294.55,291.55,292.15,293.15,291.95,291.05,291.1,291.8,292.55,292.95,294.35,292.4,293.0,294.15,294.4,294.5,294.1,291.3,292.8,294.15,291.65,292.6,291.1,292.3,291.9,291.4,292.85,292.7,292.6,294.3,292.4,293.1,291.4,291.05,292.85,293.65,291.95,293.9,293.55,291.5,292.05,291.45,292.8,292.35,292.35,293.2,293.3,292.5,293.55,292.6,293.2,294.75,292.5,291.25,291.6,291.6,291.65,294.65,293.2,293.9,291.5,293.5,291.3,293.4,293.95,291.5,291.15,8.0,6.31,22.05,28.52,9.73,2.75,6.1,22.39,35.56,12.65,28.97,20.77,36.18,28.03,34.5,36.18,12.24,10.36,15.34,4.9,5.53,2.99,37.36,19.64,15.5,15.02,26.74,5.95,20.37,25.63,7.06,2.36,14.72,21.79,11.59,27.49,20.15,1.76,33.94,33.18,26.82,9.66,4.89,20.17,28.24,4.39,24.43,14.15,37.39,24.74,12.61,30.0,35.43,31.8,21.16,27.68,23.78,2.23,33.83,13.37,20.91,25.11,15.41,31.07,38.72,17.87,23.75,24.16,38.72,29.57,17.27,39.29,34.99,19.41,5.98,22.61,12.11,11.78,2.82,1.28,24.78,1.56,22.79,11.34,22.41,20.37,3.85,2.33,20.29,29.47,33.33,38.57,37.65,5.64,21.97,25.0,13.14,19.6,0.66,6.75
2014-11-16 22:48:18.807000,294.1,292.6,291.1,291.75,293.65,294.65,294.8,294.15,294.6,294.55,291.15,291.3,293.55,292.55,294.85,293.95,292.05,292.85,292.8,292.8,292.9,294.35,292.85,292.5,293.0,292.6,293.25,292.7,291.2,294.75,294.4,292.05,294.15,293.05,293.8,294.85,291.5,291.35,294.8,291.25,292.55,294.65,294.55,291.9,291.65,294.2,294.55,293.35,293.0,292.5,292.15,292.0,294.5,293.65,291.25,293.3,293.3,291.45,294.4,292.4,293.65,293.95,293.2,294.55,293.5,293.15,294.65,291.55,292.0,294.1,293.2,293.95,293.75,294.8,293.55,292.6,292.25,293.0,294.65,294.3,292.85,292.45,292.1,294.6,292.25,294.2,291.9,291.9,294.1,292.65,294.35,293.0,293.25,291.25,292.0,291.2,291.35,291.2,291.6,291.85,16.13,9.97,6.51,32.42,19.01,32.81,9.08,25.33,27.99,12.14,17.44,3.22,7.14,25.0,6.0,6.37,1.7,29.53,29.76,27.2,2.76,13.48,8.41,35.62,33.74,12.46,4.47,26.8,16.3,19.95,25.0,15.98,33.2,17.35,27.37,1.87,14.28,1.37,12.06,24.87,2.49,1.97,33.92,22.15,38.12,24.67,10.53,38.9,3.39,17.28,1.28,7.81,12.97,34.59,1.23,34.35,26.5,13.73,31.7,29.33,8.07,18.79,13.12,7.47,32.7,24.58,37.23,18.01,7.54,18.39,36.86,38.16,5.69,14.66,10.91,11.79,30.26,20.66,31.32,29.28,37.82,13.63,16.03,38.65,7.38,3.35,17.36,10.13,24.95,26.51,28.27,27.88,12.1,33.85,13.93,17.06,31.48,13.15,34.22,1.33
2014-11-16 22:48:18.823000,291.45,291.65,293.7,293.4,294.25,294.95,294.0,292.45,292.15,292.5,292.75,291.4,294.65,294.7,294.4,292.1,294.1,294.55,292.1,293.75,291.85,294.55,294.85,294.75,294.0,293.75,292.05,292.3,291.45,293.1,293.7,292.4,294.4,291.3,292.6,294.35,294.15,292.4,294.9,294.85,291.1,292.45,294.9,293.45,292.0,292.55,294.2,293.25,292.5,294.95,293.5,294.85,293.65,292.55,293.65,291.35,291.25,291.35,291.8,293.4,294.5,292.6,291.2,294.25,293.6,291.1,292.6,293.3,292.25,291.75,292.9,294.1,291.7,294.4,294.5,291.3,291.8,291.55,292.7,294.95,293.3,291.95,293.45,292.7,293.2,292.55,293.3,291.85,292.1,291.9,293.85,291.75,291.75,292.75,294.85,293.25,293.0,292.35,291.2,292.2,12.7,9.2,26.95,39.44,7.53,9.5,28.31,11.51,16.64,31.59,21.72,17.07,5.54,26.23,33.14,7.17,6.79,23.74,0.39,31.21,37.88,39.09,8.41,6.02,33.4,17.98,7.91,16.52,32.51,25.69,38.46,36.14,11.19,3.51,31.26,5.86,13.82,30.06,9.93,13.35,38.81,31.57,23.22,0.08,17.46,33.69,21.21,3.15,3.76,29.6,18.44,23.97,7.11,30.84,21.95,12.34,34.66,39.92,15.99,31.86,20.28,22.94,7.97,3.8,23.3,5.18,19.64,3.89,6.81,20.57,25.77,39.16,5.57,27.06,1.34,23.95,21.62,27.95,13.6,20.5,36.36,6.72,2.87,36.04,19.14,19.99,34.48,14.49,14.69,23.08,28.17,29.04,34.22,22.35,17.85,1.19,39.48,0.27,37.28,15.64
2014-11-16 22:48:18.823000,293.1,293.1,294.8,292.1,293.05,294.65,292.55,293.15,294.25,294.1,293.85,293.15,291.35,292.25,291.15,293.75,292.45,291.55,294.5,293.8,292.5,291.1,293.9,291.8,292.1,292.05,291.15,291.25,294.1,291.25,294.6,294.6,291.75,294.3,293.6,293.05,292.6,293.8,292.95,291.95,291.35,294.3,292.3,294.65,291.9,293.0,294.2,292.3,293.7,292.85,293.15,291.25,292.85,291.2,291.0,294.9,293.5,293.7,294.15,293.5,292.95,291.65,291.4,292.5,293.15,291.65,293.4,292.65,294.55,294.75,291.45,291.55,291.85,294.4,293.0,293.35,294.15,292.1,293.95,293.6,293.85,294.25,294.3,294.3,291.15,291.55,292.0,294.05,292.75,291.8,294.45,293.65,292.8,294.4,291.3,294.4,293.4,294.85,291.2,292.0,18.43,0.11,17.88,3.46,11.97,19.17,20.31,20.02,0.38,13.42,30.05,33.25,16.87,28.95,13.92,0.08,13.43,37.27,34.39,18.63,23.18,31.27,36.05,36.07,23.02,28.13,23.46,14.36,21.44,38.39,12.09,26.86,30.32,10.19,21.75,25.14,14.28,9.45,13.56,5.41,20.41,32.88,35.89,26.65,14.57,11.77,28.91,29.47,39.26,29.87,27.2,38.07,9.87,28.73,11.32,1.45,4.02,9.95,35.12,6.67,27.94,28.18,35.0,4.08,35.89,9.52,25.02,19.7,33.03,23.59,7.97,19.54,10.86,7.66,24.35,28.29,2.34,28.15,37.68,9.17,28.59,23.96,16.36,18.95,9.56,14.58,21.86,37.27,24.7,11.61,29.02,10.36,2.9,14.84,22.5,36.27,24.51,28.15,32.42,26.24
2014-11-16 22:48:18.823000,293.9,294.45,293.05,294.95,291.15,292.6,294.05,292.15,294.2,294.55,293.4,294.0,292.15,291.2,294.1,291.25,293.75,294.25,291.75,294.95,291.95,291.75,292.95,293.55,294.95,294.9,293.65,294.9,293.55,291.7,291.7,293.35,291.6,292.95,292.95,291.75,291.5,292.8,291.3,293.25,291.55,292.4,293.55,291.55,294.8,294.95,292.4,292.35,292.5,292.6,294.75,294.8,291.25,292.05,294.45,293.75,292.75,294.55,292.4,293.9,291.65,291.8,292.9,291.75,293.55,291.7,294.7,294.25,293.45,294.65,293.15,292.15,291.5,292.1,293.75,294.05,293.3,292.5,293.75,291.8,292.8,294.45,291.55,291.75,291.25,292.2,291.55,293.05,293.9,291.05,291.75,294.5,292.25,294.7,291.9,293.05,291.6,291.0,292.25,291.65,26.94,12.44,25.88,32.21,34.71,16.9,13.53,27.98,11.0,12.7,29.5,0.15,37.12,2.94,23.41,7.46,34.55,38.2,18.98,17.96,1.13,13.8,14.17,6.1,35.5,39.3,32.25,36.63,2.61,15.02,12.96,20.26,32.16,13.38,27.58,27.65,16.62,29.48,24.47,33.18,33.67,3.42,36.38,20.78,30.19,17.53,18.46,1.65,32.27,36.45,11.54,38.28,25.77,39.68,0.66,9.49,25.81,38.45,4.27,36.99,5.47,17.92,9.97,3.66,8.58,0.16,32.21,25.3,2.07,14.51,20.5,9.85,35.31,21.31,3.74,12.29,0.0,18.14,31.52,32.74,17.01,27.34,23.2,17.23,6.66,38.56,5.17,17.52,37.0,37.33,18.26,16.87,13.29,30.23,36.2,11.58,17.57,17.24,22.24,3.78
2014-11-16 22:48:18.823000,251.2,260.3,283.3,257.8,266.9,280.2,280.5,271.1,267.8,274.3,260.3,273.4,251.5,262.6,262.8,276.4,281.8,257.1,277.8,290.5,261.9,259.8,267.4,267.2,288.8,293.6,264.9,275.4,277.3,253.8,292.1,293.7,266.7,251.4,250.0,271.0,290.9,264.5,277.9,276.5,254.2,278.5,292.4,282.6,270.4,255.1,279.5,288.9,287.6,269.9,277.3,294.1,285.3,269.6,269.0,269.2,266.8,279.0,292.0,271.0,271.0,266.0,269.7,270.2,249.0,279.0,266.6,280.6,275.9,251.6,278.6,293.5,255.6,261.0,267.7,267.6,262.9,258.8,279.0,260.2,289.4,257.5,256.8,267.7,251.8,280.6,288.7,283.4,278.5,280.4,269.3,292.7,250.8,259.1,262.6,259.1,262.3,277.2,271.9,252.0,51.0,46.0,85.0,88.0,86.0,49.0,57.0,44.0,80.0,81.0,49.0,79.0,43.0,51.0,47.0,45.0,47.0,40.0,69.0,84.0,60.0,47.0,50.0,82.0,78.0,71.0,73.0,50.0,83.0,56.0,74.0,50.0,72.0,57.0,85.0,63.0,54.0,89.0,83.0,79.0,80.0,73.0,44.0,70.0,42.0,44.0,86.0,50.0,44.0,58.0,55.0,89.0,61.0,67.0,51.0,56.0,42.0,57.0,50.0,75.0,65.0,62.0,64.0,76.0,76.0,69.0,45.0,68.0,82.0,84.0,52.0,74.0,87.0,46.0,79.0,78.0,79.0,73.0,45.0,76.0,69.0,69.0,78.0,87.0,62.0,77.0,80.0,51.0,49.0,70.0,61.0,53.0,69.0,87.0,79.0,54.0,73.0,80.0,57.0,59.0
2014-11-16 22:48:18.823000,256.8,277.2,252.0,259.2,262.5,284.9,288.2,253.0,290.2,273.1,262.5,263.0,271.9,271.1,268.5,253.0,293.4,278.3,278.6,292.5,283.1,259.2,250.9,263.7,267.6,258.0,271.8,281.3,273.1,284.8,250.1,258.3,255.6,287.0,292.1,291.3,260.9,280.2,281.5,264.7,257.1,265.0,263.0,258.7,258.2,253.7,271.3,294.1,261.7,293.5,286.5,267.9,291.6,252.3,250.6,276.8,251.1,255.8,265.1,281.1,279.6,273.7,273.7,276.8,293.1,284.6,267.5,286.9,272.8,265.7,267.4,281.9,286.1,253.0,282.8,250.7,270.7,282.2,294.1,268.5,286.6,276.0,285.9,268.1,287.0,255.4,256.4,256.7,264.1,268.9,283.6,294.1,253.3,266.9,251.8,274.3,291.6,268.0,269.5,284.8,87.0,55.0,82.0,68.0,61.0,75.0,89.0,88.0,78.0,75.0,76.0,77.0,68.0,61.0,68.0,58.0,89.0,44.0,42.0,68.0,42.0,76.0,88.0,64.0,81.0,45.0,59.0,66.0,89.0,65.0,71.0,59.0,84.0,72.0,49.0,75.0,59.0,59.0,44.0,44.0,67.0,76.0,67.0,51.0,56.0,76.0,76.0,50.0,66.0,74.0,71.0,62.0,71.0,79.0,54.0,68.0,77.0,54.0,69.0,76.0,64.0,69.0,69.0,44.0,45.0,81.0,43.0,81.0,74.0,89.0,40.0,89.0,75.0,88.0,45.0,75.0,55.0,59.0,67.0,81.0,41.0,48.0,81.0,60.0,54.0,56.0,65.0,76.0,56.0,50.0,61.0,50.0,66.0,86.0,52.0,82.0,51.0,49.0,43.0,52.0
2014-11-16 22:48:18.823000,248.8,249.8,249.8,249.8,249.25,248.95,249.9,249.6,249.2,248.75,248.05,248.85,249.15,248.0,249.1,248.05,249.85,248.65,249.2,248.85,249.55,248.6,249.85,249.9,249.85,248.55,249.6,248.35,249.0,249.0,248.25,248.85,249.3,249.85,249.85,248.2,249.5,248.55,249.8,248.75,248.35,249.65,249.45,248.9,248.5,248.45,249.95,248.55,249.9,248.35,248.0,249.3,248.4,248.65,249.4,249.75,248.4,249.85,249.2,248.0,249.5,248.5,248.3,249.5,249.35,249.15,249.1,248.95,248.15,249.4,248.8,249.45,249.6,249.95,248.2,248.35,249.75,249.5,248.15,249.45,249.45,248.2,249.45,249.8,248.25,249.3,249.85,249.55,249.8,249.5,249.3,249.4,248.0,249.4,249.25,249.9,249.25,248.15,248.2,248.95,24.3,8.55,15.03,20.14,24.12,21.21,14.12,4.76,12.92,18.6,17.6,21.9,4.28,17.62,13.86,5.3,2.51,13.07,13.14,18.11,14.66,23.83,12.7,1.04,24.34,11.13,16.17,20.67,17.96,2.44,23.03,12.92,22.14,3.28,24.78,16.03,21.16,13.01,0.53,0.97,14.83,22.63,11.56,7.78,10.81,5.31,2.85,24.85,10.22,8.07,2.67,7.56,24.19,20.44,18.03,15.0,16.96,3.06,1.16,12.23,21.88,7.88,20.76,14.71,10.78,5.22,2.38,23.34,9.1,8.55,19.03,18.63,4.31,7.35,0.91,1.49,20.68,10.84,21.18,17.93,10.56,23.67,18.64,21.73,4.4,21.86,14.52,17.4,13.08,12.12,8.98,9.48,7.97,5.75,24.44,8.01,9.98,0.32,10.05,14.56
2014-11-16 22:48:18.823000,249.8,248.55,248.55,249.95,249.85,248.05,248.4,248.25,248.75,249.05,248.95,248.45,249.05,249.1,248.2,249.0,249.45,248.3,248.25,248.2,249.5,248.0,249.3,249.95,248.8,248.3,249.45,249.8,248.35,248.55,249.35,249.35,248.95,248.45,248.2,248.8,249.35,249.8,249.55,249.0,248.1,249.1,249.3,248.7,249.95,248.75,248.2,248.25,249.8,248.85,249.2,249.5,249.6,248.75,248.15,248.45,248.6,249.6,249.15,249.8,248.1,249.25,249.3,249.65,249.35,248.5,248.45,249.3,249.35,248.45,248.8,249.85,249.85,249.3,248.65,249.1,249.75,249.25,248.9,248.0,248.6,248.65,248.65,249.55,249.25,249.2,249.65,248.95,249.6,249.2,248.85,249.9,249.15,249.55,248.8,248.3,248.55,249.35,248.85,248.6,20.17,14.81,7.84,1.08,12.75,19.91,6.99,18.64,3.61,12.36,23.78,11.22,18.35,7.7,14.56,18.4,17.87,7.68,14.96,15.0,4.33,15.82,17.27,4.36,24.95,10.95,19.22,17.89,19.4,24.4,3.62,19.26,18.87,1.75,18.53,16.95,16.04,18.61,20.68,11.99,5.66,2.93,24.17,19.75,20.87,15.38,8.1,15.15,17.13,9.39,17.27,23.33,23.25,19.85,12.55,11.51,6.44,0.53,8.38,7.79,11.68,11.44,17.58,11.64,10.77,11.71,16.41,1.62,21.91,5.65,4.58,18.72,10.12,0.71,2.96,7.92,5.95,3.89,13.76,8.28,16.36,15.21,7.25,15.16,4.44,2.17,22.27,1.54,19.7,7.92,10.55,7.64,3.84,15.87,17.02,8.58,19.67,18.8,24.88,10.67
2014-11-16 22:48:18.823000,249.5,249.9,249.75,249.45,249.8,249.4,249.1,249.25,249.0,249.8,249.85,249.3,248.85,248.9,248.35,249.8,249.65,248.95,249.75,249.15,249.65,249.05,249.6,249.9,248.7,248.65,249.9,248.75,249.05,249.4,249.65,249.4,249.65,249.4,249.25,248.25,249.45,248.9,249.7,249.25,248.25,248.35,248.6,249.25,249.3,248.6,249.1,249.15,248.95,249.25,248.0,248.7,248.35,248.45,249.8,249.55,249.35,249.35,249.2,248.0,248.75,248.7,248.8,248.0,248.15,249.85,248.75,249.75,248.2,248.45,249.9,249.95,248.9,248.6,248.5,248.65,248.2,248.25,249.35,248.85,249.1,249.95,248.8,248.65,248.7,248.6,249.2,248.55,249.1,249.85,249.65,248.65,248.0,249.6,249.7,249.35,249.95,248.35,248.6,249.55,7.18,7.63,11.49,23.42,20.82,2.74,0.82,7.94,5.95,23.62,15.12,6.4,6.0,4.77,20.84,6.3,11.1,13.13,10.82,22.11,19.97,15.83,8.01,4.33,4.71,19.47,15.44,3.21,5.4,13.11,12.51,21.17,23.17,12.68,14.4,22.34,3.19,7.94,11.03,23.72,6.83,7.72,24.08,8.06,19.89,16.87,16.72,9.05,2.69,12.97,4.79,20.19,24.68,1.19,4.58,17.97,17.08,0.16,11.29,14.49,5.86,17.94,23.03,11.75,12.59,5.62,20.69,6.52,8.6,11.7,21.57,15.59,16.22,14.16,24.15,21.64,14.03,6.02,1.9,14.17,14.78,20.41,19.35,14.94,7.18,20.02,20.81,23.26,23.21,11.83,23.15,23.64,17.93,13.22,24.02,1.62,22.93,20.42,11.24,8.9
